"SKU","DESCRIPTION","YEAR","CAPACITY","URL","PRICE","SELLER_INFORMATION","OFFER_DESCRIPTION","COUNTRY"
11416,"Ch Haut-Bailly",2010,"750ml","https://www.wine-searcher.com/find/ch+haut+bailly/2010/-/-/u","$159.94","JJ Buckley Fine Wines","2010Haut Bailly Bordeaux Blend,Pessac Leognan","USA (CA)"
11416,"Ch Haut-Bailly",2010,"750ml","https://www.wine-searcher.com/find/ch+haut+bailly/2010/-/-/u","$179.99","Ludwigs Fine Wine","Chateau Haut-Bailly Grand Cru Classe2010750ml","USA (CA)"
11416,"Ch Haut-Bailly",2010,"750ml","https://www.wine-searcher.com/find/ch+haut+bailly/2010/-/-/u","$179.99","Wally's Wine & Spirits","2010Chateau Haut Bailly750mL,2010","USA (CA)"
11416,"Ch Haut-Bailly",2010,"750ml","https://www.wine-searcher.com/find/ch+haut+bailly/2010/-/-/u","$179.99","Wine.com","2010Chateau Haut-Bailly","USA (CA)"
11416,"Ch Haut-Bailly",2010,"750ml","https://www.wine-searcher.com/find/ch+haut+bailly/2010/-/-/u","$194.95","Aabalat Fine & Rare Wines","2010Haut Bailly Pessac Leognan,Red Blend","USA (CA)"
11417,"Ch Haut-Brion",1986,"750ml","https://www.wine-searcher.com/find/ch+haut-brion/1986/-/-/u","$525.00","Fine Wines International","1986Chateau Haut-Brion,Pessac-Leognan,France750ml","USA (CA)"
11417,"Ch Haut-Brion",1986,"750ml","https://www.wine-searcher.com/find/ch+haut-brion/1986/-/-/u","$574.95","Vinfolio","1986Haut-Brion750ML","USA (CA)"
11417,"Ch Haut-Brion",1986,"750ml","https://www.wine-searcher.com/find/ch+haut-brion/1986/-/-/u","$582.00","The Redd Collection","1986Ch Haut-Brion","USA (CA)"
11417,"Ch Haut-Brion",1986,"750ml","https://www.wine-searcher.com/find/ch+haut-brion/1986/-/-/u","$599.00","Kogod Wine Merchant","1986Haut Brion","USA (CA)"
11417,"Ch Haut-Brion",1986,"750ml","https://www.wine-searcher.com/find/ch+haut-brion/1986/-/-/u","$599.99","Artisan Wine Depot","Chateau Haut-Brion Pessac-Leognan Premier Grand Cru1986(Graves,Bordeaux,France)-[RP93],Haut Brion","USA (CA)"
11417,"Ch Haut-Brion",1986,"750ml","https://www.wine-searcher.com/find/ch+haut-brion/1986/-/-/u","$651.00","EC Cellars LLC","1986Chateau Haut-Brion,Pessac-Leognan,France,[nickedlabel]","USA (CA)"
11417,"Ch Haut-Brion",1986,"750ml","https://www.wine-searcher.com/find/ch+haut-brion/1986/-/-/u","$698.00","EC Cellars LLC","1986Chateau Haut-Brion,Pessac-Leognan,France,OWC","USA (CA)"
11418,"Ch Haut-Brion",2005,"750ml","https://www.wine-searcher.com/find/ch+haut+brion/2005/-/-/u","$849.00","Benchmark Wine Group","Haut Brion2005","USA (CA)"
11418,"Ch Haut-Brion",2005,"750ml","https://www.wine-searcher.com/find/ch+haut+brion/2005/-/-/u","$858.00","The Redd Collection","2005Ch Haut-Brion","USA (CA)"
11418,"Ch Haut-Brion",2005,"750ml","https://www.wine-searcher.com/find/ch+haut+brion/2005/-/-/u","$895.00","Vinfolio","2005Haut-Brion750ML","USA (CA)"
11418,"Ch Haut-Brion",2005,"750ml","https://www.wine-searcher.com/find/ch+haut+brion/2005/-/-/u","$1278.89","Aabalat Fine & Rare Wines","2005Haut Brion Pessac Leognan,Red Blend","USA (CA)"
11418,"Ch Haut-Brion",2005,"750ml","https://www.wine-searcher.com/find/ch+haut+brion/2005/-/-/u","$1699.00","Benchmark Wine Group","Haut Brion20051.5L","USA (CA)"
11419,"Ch Haut-Brion",2009,"750ml","https://www.wine-searcher.com/find/ch+haut+brion/2009/-/-/u","$819.00","Vinfolio","2009Haut-Brion750ML","USA (CA)"
11419,"Ch Haut-Brion",2009,"750ml","https://www.wine-searcher.com/find/ch+haut+brion/2009/-/-/u","$825.00","Benchmark Wine Group","Haut Brion2009","USA (CA)"
11419,"Ch Haut-Brion",2009,"750ml","https://www.wine-searcher.com/find/ch+haut+brion/2009/-/-/u","$840.00","Westgarth Wines","2009Haut Brion","USA (CA)"
11419,"Ch Haut-Brion",2009,"750ml","https://www.wine-searcher.com/find/ch+haut+brion/2009/-/-/u","$841.00","The Redd Collection","2009Ch Haut-Brion","USA (CA)"
11419,"Ch Haut-Brion",2009,"750ml","https://www.wine-searcher.com/find/ch+haut+brion/2009/-/-/u","$895.00","European Wine Resource","2009Haut Brion","USA (CA)"
11419,"Ch Haut-Brion",2009,"750ml","https://www.wine-searcher.com/find/ch+haut+brion/2009/-/-/u","$950.00","Guido's Wine","Haut Brion2009,750ml","USA (CA)"
11419,"Ch Haut-Brion",2009,"750ml","https://www.wine-searcher.com/find/ch+haut+brion/2009/-/-/u","$999.98","Wine Exchange","Haut Brion Pessac Leognan2009Pre-Arrival","USA (CA)"
11419,"Ch Haut-Brion",2009,"750ml","https://www.wine-searcher.com/find/ch+haut+brion/2009/-/-/u","$999.99","K&L Wine Merchants","2009Haut-Brion Pessac-Leognan","USA (CA)"
11419,"Ch Haut-Brion",2009,"750ml","https://www.wine-searcher.com/find/ch+haut+brion/2009/-/-/u","$1025.00","Fine Wines International","2009Chateau Haut-Brion,Pessac-Leognan,France750ml","USA (CA)"
11420,"Ch Haut-Brion",2013,"750ml","https://www.wine-searcher.com/find/ch+haut+brion/2013/-/-/u","$407.00","The Redd Collection","2013Ch Haut-Brion","USA (CA)"
11420,"Ch Haut-Brion",2013,"750ml","https://www.wine-searcher.com/find/ch+haut+brion/2013/-/-/u","$459.00","Wally's Wine & Spirits","2013Chateau Haut Brion750mL,2013","USA (CA)"
11421,"Ch Haut-Brion",2015,"750ml","https://www.wine-searcher.com/find/ch+haut+brion/2015/-/-/u","$644.98","The Wine House, San Francisco","2015Chateau Haut-Brion Pessac-Leognan","USA (CA)"
11421,"Ch Haut-Brion",2015,"750ml","https://www.wine-searcher.com/find/ch+haut+brion/2015/-/-/u","$663.00","Westgarth Wines","2015Haut Brion","USA (CA)"
11421,"Ch Haut-Brion",2015,"750ml","https://www.wine-searcher.com/find/ch+haut+brion/2015/-/-/u","$675.00","European Wine Resource","2015Haut Brion","USA (CA)"
11421,"Ch Haut-Brion",2015,"750ml","https://www.wine-searcher.com/find/ch+haut+brion/2015/-/-/u","$695.00","Gil Turner's Fine Wines and Spirits","2015Chateau Haut Brion(750ML)","USA (CA)"
11421,"Ch Haut-Brion",2015,"750ml","https://www.wine-searcher.com/find/ch+haut+brion/2015/-/-/u","$699.00","Bounty Hunter Rare Wine & Spirits","2015Chateau Haut Brion Pessac-Leognan","USA (CA)"
11421,"Ch Haut-Brion",2015,"750ml","https://www.wine-searcher.com/find/ch+haut+brion/2015/-/-/u","$699.00","Big Hammer Wines","2015Chateau Haut Brion Pessac Leognan1st Classified Growth","USA (CA)"
11421,"Ch Haut-Brion",2015,"750ml","https://www.wine-searcher.com/find/ch+haut+brion/2015/-/-/u","$699.98","Wine Exchange","Haut Brion Pessac Leognan2015Pre-Arrival","USA (CA)"
11422,"ChL'Eglise Clinet",1995,"750ml","https://www.wine-searcher.com/find/ch+l%27eglise+clinet/1995/-/-/u","$233.00","The Redd Collection","1995ChL'Eglise Clinet","USA (CA)"
11422,"ChL'Eglise Clinet",1995,"750ml","https://www.wine-searcher.com/find/ch+l%27eglise+clinet/1995/-/-/u","$749.99","Moe's Fine Wines","L'eglise Clinet1995(1.5Liter)","USA (CA)"
11423,"ChL'Eglise Clinet",2001,"750ml","https://www.wine-searcher.com/find/ch+l%27eglise+clinet/2001/-/-/u","$188.00","Prime Cellar CA","2001ChateauL'Eglise-Clinet","USA (CA)"
11423,"ChL'Eglise Clinet",2001,"750ml","https://www.wine-searcher.com/find/ch+l%27eglise+clinet/2001/-/-/u","$221.00","The Redd Collection","2001ChL'Eglise Clinet","USA (CA)"
11423,"ChL'Eglise Clinet",2001,"750ml","https://www.wine-searcher.com/find/ch+l%27eglise+clinet/2001/-/-/u","$230.00","Westgarth Wines","2001Eglise Clinet","USA (CA)"
11423,"ChL'Eglise Clinet",2001,"750ml","https://www.wine-searcher.com/find/ch+l%27eglise+clinet/2001/-/-/u","$2750.00","Westgarth Wines","2001Eglise Clinet","USA (CA)"
11424,"ChL'Eglise Clinet",2006,"750ml","https://www.wine-searcher.com/find/ch+l+eglise+clinet/2006/-/-/u","$177.00","The Redd Collection","2006ChL'Eglise Clinet","USA (CA)"
11424,"ChL'Eglise Clinet",2006,"750ml","https://www.wine-searcher.com/find/ch+l+eglise+clinet/2006/-/-/u","$177.00","Westgarth Wines","2006Eglise Clinet","USA (CA)"
11424,"ChL'Eglise Clinet",2006,"750ml","https://www.wine-searcher.com/find/ch+l+eglise+clinet/2006/-/-/u","$273.00","European Wine Resource","2006L'Eglise Clinet","USA (CA)"
11424,"ChL'Eglise Clinet",2006,"750ml","https://www.wine-searcher.com/find/ch+l+eglise+clinet/2006/-/-/u","$347.50","Aabalat Fine & Rare Wines","2006L'Eglise Clinet Pomerol,Red Blend","USA (CA)"
11424,"ChL'Eglise Clinet",2006,"750ml","https://www.wine-searcher.com/find/ch+l+eglise+clinet/2006/-/-/u","$449.99","Wally's Wine & Spirits","2006ChateauL'Eglise Clinet750mL,2006","USA (CA)"
11424,"ChL'Eglise Clinet",2006,"750ml","https://www.wine-searcher.com/find/ch+l+eglise+clinet/2006/-/-/u","$660.89","Aabalat Fine & Rare Wines","2006L'Eglise Clinet Pomerol,Red Blend","USA (CA)"
11425,"ChL'Eglise Clinet",2012,"750ml","https://www.wine-searcher.com/find/ch+l+eglise+clinet/2012/-/-/u","$195.00"," Barn","Pomerol2012ChateauL'Eglise-Clinet[WA96]","USA (CA)"
11425,"ChL'Eglise Clinet",2012,"750ml","https://www.wine-searcher.com/find/ch+l+eglise+clinet/2012/-/-/u","$199.00","Benchmark Wine Group","l`Eglise Clinet2012","USA (CA)"
11425,"ChL'Eglise Clinet",2012,"750ml","https://www.wine-searcher.com/find/ch+l+eglise+clinet/2012/-/-/u","$221.00","Westgarth Wines","2012Eglise Clinet","USA (CA)"
11425,"ChL'Eglise Clinet",2012,"750ml","https://www.wine-searcher.com/find/ch+l+eglise+clinet/2012/-/-/u","$225.00","The Redd Collection","2012ChL'Eglise Clinet","USA (CA)"
11425,"ChL'Eglise Clinet",2012,"750ml","https://www.wine-searcher.com/find/ch+l+eglise+clinet/2012/-/-/u","$306.75","Aabalat Fine & Rare Wines","2012L'Eglise Clinet Pomerol,Red Blend","USA (CA)"
11425,"ChL'Eglise Clinet",2012,"750ml","https://www.wine-searcher.com/find/ch+l+eglise+clinet/2012/-/-/u","$314.99","Wally's Wine & Spirits","2012ChateauL Eglise Clinet750mL,2012","USA (CA)"
11426,"ChL'Evangile",2005,"750ml","https://www.wine-searcher.com/find/ch+l+evangiles/2005/-/-/u","$278.00","Westgarth Wines","2005Evangile","USA (CA)"
11426,"ChL'Evangile",2005,"750ml","https://www.wine-searcher.com/find/ch+l+evangiles/2005/-/-/u","$278.00","The Redd Collection","2005ChL'Evangile","USA (CA)"
11426,"ChL'Evangile",2005,"750ml","https://www.wine-searcher.com/find/ch+l+evangiles/2005/-/-/u","$325.00","Benchmark Wine Group","l`Evangile2005","USA (CA)"
11426,"ChL'Evangile",2005,"750ml","https://www.wine-searcher.com/find/ch+l+evangiles/2005/-/-/u","$325.00","Guido's Wine","L'Evangile2005,750ml","USA (CA)"
11426,"ChL'Evangile",2005,"750ml","https://www.wine-searcher.com/find/ch+l+evangiles/2005/-/-/u","$359.98","Wine Exchange","L'Evangile Pomerol2005Pre-Arrival","USA (CA)"
11426,"ChL'Evangile",2005,"750ml","https://www.wine-searcher.com/find/ch+l+evangiles/2005/-/-/u","$369.99","Mission Wine & Spirits","ChateauL'Evangile Pomerol2005","USA (CA)"
11426,"ChL'Evangile",2005,"750ml","https://www.wine-searcher.com/find/ch+l+evangiles/2005/-/-/u","$3325.00","Westgarth Wines","2005Evangile","USA (CA)"
11427,"ChL'Evangile",2009,"750ml","https://www.wine-searcher.com/find/ch+l+evangiles/2009/-/-/u","$375.00","European Wine Resource","2009L'Evangile","USA (CA)"
11427,"ChL'Evangile",2009,"750ml","https://www.wine-searcher.com/find/ch+l+evangiles/2009/-/-/u","$380.00","The Redd Collection","2009ChL'Evangile","USA (CA)"
11427,"ChL'Evangile",2009,"750ml","https://www.wine-searcher.com/find/ch+l+evangiles/2009/-/-/u","$394.00","Westgarth Wines","2009Evangile","USA (CA)"
11427,"ChL'Evangile",2009,"750ml","https://www.wine-searcher.com/find/ch+l+evangiles/2009/-/-/u","$395.00","Vinfolio","2009L'Evangile750ML","USA (CA)"
11427,"ChL'Evangile",2009,"750ml","https://www.wine-searcher.com/find/ch+l+evangiles/2009/-/-/u","$449.99","K&L Wine Merchants","2009L'Evangile Pomerol","USA (CA)"
11427,"ChL'Evangile",2009,"750ml","https://www.wine-searcher.com/find/ch+l+evangiles/2009/-/-/u","$475.50","Aabalat Fine & Rare Wines","2009L'Evangile Pomerol,Red Blend","USA (CA)"
11428,"ChL'Evangile",2014,"750ml","https://www.wine-searcher.com/find/ch+l+evangiles/2014/-/-/u","$129.94","JJ Buckley Fine Wines","2014L'Evangile Bordeaux Blend,Pomerol","USA (CA)"
11428,"ChL'Evangile",2014,"750ml","https://www.wine-searcher.com/find/ch+l+evangiles/2014/-/-/u","$133.00","The Redd Collection","2014ChL'Evangile","USA (CA)"
11428,"ChL'Evangile",2014,"750ml","https://www.wine-searcher.com/find/ch+l+evangiles/2014/-/-/u","$135.00","Vinfolio","2014L'Evangile750ML","USA (CA)"
11428,"ChL'Evangile",2014,"750ml","https://www.wine-searcher.com/find/ch+l+evangiles/2014/-/-/u","$139.99","Wine.com","2014ChateauL'Evangile","USA (CA)"
11428,"ChL'Evangile",2014,"750ml","https://www.wine-searcher.com/find/ch+l+evangiles/2014/-/-/u","$143.10","Wally's Wine & Spirits","2014ChateauL'Evangile750mL,2014","USA (CA)"
11428,"ChL'Evangile",2014,"750ml","https://www.wine-searcher.com/find/ch+l+evangiles/2014/-/-/u","$148.95","Aabalat Fine & Rare Wines","2014L'Evangile Pomerol,Red Blend","USA (CA)"
11428,"ChL'Evangile",2014,"750ml","https://www.wine-searcher.com/find/ch+l+evangiles/2014/-/-/u","$149.97","Total Wine & More, Sacramento Arden","2014ChateauL'Evangile Pomerol,Bordeaux Blend,Pomerol,Bordeaux,France","USA (CA)"
11428,"ChL'Evangile",2014,"750ml","https://www.wine-searcher.com/find/ch+l+evangiles/2014/-/-/u","$154.99","Spectrum Wine Retail","2014L'Evangile","USA (CA)"
11428,"ChL'Evangile",2014,"750ml","https://www.wine-searcher.com/find/ch+l+evangiles/2014/-/-/u","$288.00","Wally's Wine & Spirits","2014ChateauL'Evangile1.5L,2014","USA (CA)"
11429,"Ch La Conseillante",2010,"750ml","https://www.wine-searcher.com/find/ch+la+conseillante/2010/-/-/u","$200.00","The Redd Collection","2010Ch LaConseillante","USA (CA)"
11429,"Ch La Conseillante",2010,"750ml","https://www.wine-searcher.com/find/ch+la+conseillante/2010/-/-/u","$210.00","Westgarth Wines","2010Conseillante","USA (CA)"
11429,"Ch La Conseillante",2010,"750ml","https://www.wine-searcher.com/find/ch+la+conseillante/2010/-/-/u","$230.00","Belmont Wine Exchange LLC","2010La Conseillante","USA (CA)"
11429,"Ch La Conseillante",2010,"750ml","https://www.wine-searcher.com/find/ch+la+conseillante/2010/-/-/u","$235.00","Vinfolio","2010Conseillante750ML","USA (CA)"
11429,"Ch La Conseillante",2010,"750ml","https://www.wine-searcher.com/find/ch+la+conseillante/2010/-/-/u","$240.00","Fine Wines International","2010Chateau LaConseillante,Pomerol,France750ml","USA (CA)"
11429,"Ch La Conseillante",2010,"750ml","https://www.wine-searcher.com/find/ch+la+conseillante/2010/-/-/u","$248.00","Wine-Source Group LLC","2010Chateau LaConseillante,La Conseillante","USA (CA)"
11429,"Ch La Conseillante",2010,"750ml","https://www.wine-searcher.com/find/ch+la+conseillante/2010/-/-/u","$269.99","Total Wine & More, Sacramento Arden","2010Chateau LaConseillante Pomerol,Bordeaux Blend,Pomerol,Bordeaux,France","USA (CA)"
11429,"Ch La Conseillante",2010,"750ml","https://www.wine-searcher.com/find/ch+la+conseillante/2010/-/-/u","$287.99","Wally's Wine & Spirits","2010Chateau LaConseillante750mL,2010","USA (CA)"
11429,"Ch La Conseillante",2010,"750ml","https://www.wine-searcher.com/find/ch+la+conseillante/2010/-/-/u","$291.98","Aabalat Fine & Rare Wines","2010La Conseillante Pomerol,Red Blend","USA (CA)"
11429,"Ch La Conseillante",2010,"750ml","https://www.wine-searcher.com/find/ch+la+conseillante/2010/-/-/u","$349.99","Beverly Hills Liquor and Wine","Chateau LaConseillante Pomerol2010","USA (CA)"
11429,"Ch La Conseillante",2010,"750ml","https://www.wine-searcher.com/find/ch+la+conseillante/2010/-/-/u","$655.95","Aabalat Fine & Rare Wines","2010La Conseillante Pomerol,Red Blend","USA (CA)"
11430,"Ch La Fleur De Gay",1989,"750ml","https://www.wine-searcher.com/find/ch+la+fleur+de+gay/1989/-/-/u","$250.00","The Redd Collection","1989Ch LaFleurde Gay","USA (CA)"
11430,"Ch La Fleur De Gay",1989,"750ml","https://www.wine-searcher.com/find/ch+la+fleur+de+gay/1989/-/-/u","$399.97","Flask Fine Wine & Whisky","Chateau LaFleurde Gay-Bordeaux Pomerol1989","USA (CA)"
11431,"Ch La Fleur-Petrus",1995,"750ml","https://www.wine-searcher.com/find/ch+la+fleur-petrus/1995/-/-/u","$276.00","The Redd Collection","1995Ch LaFleur-Petrus","USA (CA)"
11432,"Ch La Fleur-Petrus",2005,"750ml","https://www.wine-searcher.com/find/ch+la+fleur+petrus/2005/-/-/u","$245.00","Vinfolio","2005Fleur-Petrus750ML","USA (CA)"
11432,"Ch La Fleur-Petrus",2005,"750ml","https://www.wine-searcher.com/find/ch+la+fleur+petrus/2005/-/-/u","$259.00","The Redd Collection","2005Ch LaFleur-Petrus","USA (CA)"
11433,"Ch La Fleur-Petrus",2010,"750ml","https://www.wine-searcher.com/find/ch+la+fleur+petrus/2010/-/-/u","$278.00","The Redd Collection","2010Ch LaFleur-Petrus","USA (CA)"
11433,"Ch La Fleur-Petrus",2010,"750ml","https://www.wine-searcher.com/find/ch+la+fleur+petrus/2010/-/-/u","$284.00","Westgarth Wines","2010Fleur Petrus","USA (CA)"
11433,"Ch La Fleur-Petrus",2010,"750ml","https://www.wine-searcher.com/find/ch+la+fleur+petrus/2010/-/-/u","$309.00","Wine-Source Group LLC","2010Chateau LaFleur-Petrus,La Fleur-Petrus","USA (CA)"
11433,"Ch La Fleur-Petrus",2010,"750ml","https://www.wine-searcher.com/find/ch+la+fleur+petrus/2010/-/-/u","$360.00","Wally's Wine & Spirits","2010Chateau LaFleur Petrus750mL,2010","USA (CA)"
11433,"Ch La Fleur-Petrus",2010,"750ml","https://www.wine-searcher.com/find/ch+la+fleur+petrus/2010/-/-/u","$719.99","Wally's Wine & Spirits","2010Chateau LaFleur Petrus1.5L,2010","USA (CA)"
11434,"Ch La Mission Haut-Brion",1997,"750ml","https://www.wine-searcher.com/find/ch+la+mission+haut+brion/1997/-/-/u","$202.00","The Redd Collection","1997Ch LaMission Haut-Brion","USA (CA)"
11435,"Ch La Mission Haut-Brion",2005,"750ml","https://www.wine-searcher.com/find/ch+la+mission+haut+brion/2005/-/-/u","$506.75","Aabalat Fine & Rare Wines","2005La Mission Haut Brion Pessac Leognan,Red Blend","USA (CA)"
11435,"Ch La Mission Haut-Brion",2005,"750ml","https://www.wine-searcher.com/find/ch+la+mission+haut+brion/2005/-/-/u","$575.00","Belmont Wine Exchange LLC","2005La Mission Haut Brion","USA (CA)"
11435,"Ch La Mission Haut-Brion",2005,"750ml","https://www.wine-searcher.com/find/ch+la+mission+haut+brion/2005/-/-/u","$579.00","Benchmark Wine Group","La Mission Haut Brion2005","USA (CA)"
11435,"Ch La Mission Haut-Brion",2005,"750ml","https://www.wine-searcher.com/find/ch+la+mission+haut+brion/2005/-/-/u","$595.00","Guido's Wine","La Mission Haut Brion2005,750ml","USA (CA)"
11435,"Ch La Mission Haut-Brion",2005,"750ml","https://www.wine-searcher.com/find/ch+la+mission+haut+brion/2005/-/-/u","$598.00","European Wine Resource","2005La Mission-Haut Brion","USA (CA)"
11435,"Ch La Mission Haut-Brion",2005,"750ml","https://www.wine-searcher.com/find/ch+la+mission+haut+brion/2005/-/-/u","$600.00","Fine Wines International","2005Chateau LaMission Haut-Brion,Pessac-Leognan,France750ml","USA (CA)"
11435,"Ch La Mission Haut-Brion",2005,"750ml","https://www.wine-searcher.com/find/ch+la+mission+haut+brion/2005/-/-/u","$607.00","The Redd Collection","2005Ch LaMission Haut-Brion","USA (CA)"
11435,"Ch La Mission Haut-Brion",2005,"750ml","https://www.wine-searcher.com/find/ch+la+mission+haut+brion/2005/-/-/u","$607.00","Westgarth Wines","2005Mission Haut Brion","USA (CA)"
11435,"Ch La Mission Haut-Brion",2005,"750ml","https://www.wine-searcher.com/find/ch+la+mission+haut+brion/2005/-/-/u","$649.99","K&L Wine Merchants","2005La Mission-Haut-Brion Pessac-Leognan","USA (CA)"
11435,"Ch La Mission Haut-Brion",2005,"750ml","https://www.wine-searcher.com/find/ch+la+mission+haut+brion/2005/-/-/u","$727.55","Aabalat Fine & Rare Wines","2005La Mission Haut Brion Pessac Leognan,Red Blend","USA (CA)"
11435,"Ch La Mission Haut-Brion",2005,"750ml","https://www.wine-searcher.com/find/ch+la+mission+haut+brion/2005/-/-/u","$749.98","Wine Exchange","La Mission Haut Brion Pessac Leognan2005","USA (CA)"
11435,"Ch La Mission Haut-Brion",2005,"750ml","https://www.wine-searcher.com/find/ch+la+mission+haut+brion/2005/-/-/u","$819.99","Wine.com","2005Chateau LaMission Haut-Brion","USA (CA)"
11435,"Ch La Mission Haut-Brion",2005,"750ml","https://www.wine-searcher.com/find/ch+la+mission+haut+brion/2005/-/-/u","$1200.00","Guido's Wine","La Mission Haut Brion2005,1.5L","USA (CA)"
11435,"Ch La Mission Haut-Brion",2005,"750ml","https://www.wine-searcher.com/find/ch+la+mission+haut+brion/2005/-/-/u","$1295.00","JJ Buckley Fine Wines","2005La Mission Haut Brion Bordeaux Blend,Pessac Leognan","USA (CA)"
11435,"Ch La Mission Haut-Brion",2005,"750ml","https://www.wine-searcher.com/find/ch+la+mission+haut+brion/2005/-/-/u","$1299.97","Wine.com","2005Chateau LaMission Haut-Brion","USA (CA)"
11436,"Ch La Mission Haut-Brion",2009,"750ml","https://www.wine-searcher.com/find/ch+la+mission+haut+brion/2009/-/-/u","$621.00","Westgarth Wines","2009Mission Haut Brion","USA (CA)"
11436,"Ch La Mission Haut-Brion",2009,"750ml","https://www.wine-searcher.com/find/ch+la+mission+haut+brion/2009/-/-/u","$625.00","European Wine Resource","2009La Mission-Haut Brion","USA (CA)"
11436,"Ch La Mission Haut-Brion",2009,"750ml","https://www.wine-searcher.com/find/ch+la+mission+haut+brion/2009/-/-/u","$625.00","Benchmark Wine Group","La Mission Haut Brion2009","USA (CA)"
11436,"Ch La Mission Haut-Brion",2009,"750ml","https://www.wine-searcher.com/find/ch+la+mission+haut+brion/2009/-/-/u","$625.00","Vinfolio","2009Mission Haut-Brion750ML","USA (CA)"
11436,"Ch La Mission Haut-Brion",2009,"750ml","https://www.wine-searcher.com/find/ch+la+mission+haut+brion/2009/-/-/u","$629.00","First Wines","La Mission Haut Brion Pessac Leognan2009","USA (CA)"
11436,"Ch La Mission Haut-Brion",2009,"750ml","https://www.wine-searcher.com/find/ch+la+mission+haut+brion/2009/-/-/u","$633.00","The Redd Collection","2009Ch LaMission Haut-Brion","USA (CA)"
